award_id,country_loc1,country_loc2,country_loc3,country_loc4,country_loc5,framework_1,framework_2,framework_3,framework_4,framework_5,framework_6,framework_7,framework_8,framework_9,framework_10,framework_11,framework_12,framework_13,framework_14,framework_15,framework_16,framework_17,framework_18,framework_19,framework_20,framework_21,framework_22,framework_23,framework_24,framework_96,award_mech,cont_start,total_budget_plan,construct_budget_plan,cor_sitevisit_oe,subaward_id,sub_stat,construct_budget_plan_pk_oe,activity_total_sub,conflict_total_sub,conflict_status_sub,conflict_status_award,reg,field,const_budget,pct_construct,pct_construct_bnd,award_activity_tot,catcon1,catnot1,catunk1,catcon2,catnot2,catunk2,catcon3,catnot3,catunk3,catcon4,catnot4,catunk4,catcon5,catnot5,catunk5,catcon6,catnot6,catunk6,catcon7,catnot7,catunk7,catcon8,catnot8,catunk8,catcon9,catnot9,catunk9,catcon10,catnot10,catunk10,catcon11,catnot11,catunk11,catcon12,catnot12,catunk12,disaby1,disabn1,disabdk1,disaby2,disabn2,disabdk2,disaby3,disabn3,disabdk3,disaby4,disabn4,disabdk4,at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,loc1,loc2,loc3,loct,modal,rework,reworkprob,regnum,lrgawrd,omfund_avail2,millplus,post,dcha,subaward_activity_tot
3749,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01oct2009,2405104,320000,6,1701,5,,1,0,0,0,1,1,1,13.305037,4,4,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,1,0,1,2,7,0,0,40,0,0,0,0,0,4082
3749,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01oct2009,2405104,320000,6,1695,6,,0,0,0,0,1,1,1,13.305037,4,4,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,0,0,0,0,4082
3749,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01oct2009,2405104,320000,6,1693,6,,0,0,0,0,1,1,1,13.305037,4,4,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,0,0,0,0,4082
3749,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01oct2009,2405104,320000,6,1696,5,,0,0,0,0,1,1,1,13.305037,4,4,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,0,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1706,5,,1,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,1,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1707,5,,1,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,1,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1702,5,,0,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1704,5,,0,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1710,5,,1,1,1,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,1,0,33,1,0,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1708,5,,1,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,1,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1709,5,,1,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,1,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1703,5,,0,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,40,0,1,0,0,0,4082
3750,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01dec2008,2424962,398100,4,1705,5,,1,0,0,0,1,1,1,16.416752,4,6,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,1,3,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,,,,1,0,0,1,7,0,0,40,0,1,0,0,0,4082
3751,43,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,6,01oct2010,23446250,1816200,1,1711,5,900,0,0,0,2,1,1,3,7.7462282,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,1,0,0,40,0,1,1,0,0,4082
3766,22,-6,-6,-6,-6,,,,,,,,,,,,1,,,,,,,,,,,,,,4,01dec2009,8818000,176000,5,1712,5,52000,0,0,0,2,1,1,1,1.9959174,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,19,0,4,0,0,0,4082
3769,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,2,01dec2009,480000,350000,3,1713,,,0,0,0,2,1,1,1,72.916664,2,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,5,0,0,70,0,1,0,0,0,4082
3770,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,2,01dec2009,112659,70000,1,1714,5,,1,0,0,0,1,1,1,62.134407,2,1,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,1,0,0,1,5,0,0,70,0,4,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1715,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1719,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1722,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1716,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1721,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1720,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1718,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3771,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,1,,,,,,,,1,01jul2008,35000000,0,10,1717,9,,1,0,0,0,1,1,0,0,4,8,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,4,0,0,70,0,2,0,0,0,4082
3772,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,1,01mar2011,4141750,4141750,12,1723,5,,3,0,0,0,1,1,3,100,1,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,3,31,0,2,2,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,,,,,,,,1,1,1,,,0,2,0,2,4,0,0,70,0,1,1,0,0,4082
3774,79,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,1,,,,,4,01aug2012,10000000,0,,1725,5,,1,0,0,0,1,1,0,0,4,1,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,0,0,1,1,7,0,0,70,0,0,0,1,0,4082
3775,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01aug2012,50000000,270000,12,1726,5,,0,0,0,2,1,1,1,.54000002,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,1,0,4082
3776,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01dec2012,12275135,0,0,1727,,,0,0,0,2,1,1,0,0,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,1,0,4082
3777,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01jul2010,50755724,1757600,4,1728,5,,1,0,0,0,1,1,3,3.4628606,4,1,0,1,23,0,0,2,0,1,3,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,0,0,1,1,7,0,0,70,0,0,1,0,0,4082
3778,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01dec2009,34500000,324324,4,1729,5,,0,0,0,2,1,1,1,.94006956,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,0,0,4082
3779,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01may2010,32954116,477776,4,1730,5,,0,0,0,2,1,1,1,1.4498219,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,0,0,4082
3782,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01mar2009,63701157,163000,0,1732,5,,0,0,0,2,1,1,1,.25588232,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,0,0,4082
3783,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01jan2009,43278563,396742,4,1734,5,,0,0,0,2,1,1,1,.91671711,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,4,0,0,0,4082
3783,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01jan2009,43278563,396742,4,1735,5,,0,0,0,2,1,1,1,.91671711,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,4,0,0,0,4082
3783,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01jan2009,43278563,396742,4,1733,5,,0,0,0,2,1,1,1,.91671711,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,4,0,0,0,4082
3784,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,,,,,,,,,4,01jun2008,10000000,12000,1,1736,5,,0,0,0,2,1,1,1,.12,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,70,0,0,0,0,0,4082
3790,6,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,1,1,,,4,01may2010,45000000,0,,1737,,,1,0,0,0,10,2,0,0,4,1,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,0,0,1,1,11,0,0,15,0,1,0,0,1,4082
3791,6,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,1,,,4,01may2010,115000000,2130000,,1738,,,3,0,0,0,10,2,3,1.8521739,4,3,0,2,22,0,1,1,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,2,0,0,1,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,,1,1,1,,,,,,,1,0,2,3,11,0,0,15,0,1,1,0,1,4082
3792,6,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,1,,,4,01may2010,50000000,473000,,1739,,,1,0,0,0,10,2,1,.94599998,4,1,0,1,23,0,0,2,0,0,4,0,1,17,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,0,0,1,1,11,0,0,15,0,1,0,0,1,4082
3796,21,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jul2011,51993500,0,1,1740,,,3,0,0,0,10,2,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,,,,,1,1,,1,,1,,1,1,0,1,2,11,0,0,15,0,1,0,0,1,4082
3797,21,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01aug2011,40298639,300000,,1741,,,1,0,0,0,10,2,1,.74444199,4,1,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,1,0,0,1,11,0,0,15,0,1,0,0,1,4082
3799,21,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01aug2008,6585138,1893446,,1742,,,1,1,1,1,10,2,3,28.753323,3,1,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,1,0,33,0,0,4,1,0,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,1,0,0,1,11,0,0,15,0,1,1,0,1,4082
3802,50,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jul2009,12468286,845976,,1743,,,2,0,0,0,10,2,2,6.7850223,4,2,0,0,24,0,0,2,0,0,4,0,0,18,0,1,28,0,0,7,0,1,21,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,,,,,1,1,1,,,,,,2,0,1,3,11,0,0,15,0,1,0,0,1,4082
3803,51,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jul2009,10276263,0,,1744,,,3,0,0,0,10,2,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,2,32,0,0,4,0,2,10,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,,,,,1,1,,1,,1,,,5,0,0,5,11,0,0,15,0,1,0,0,1,4082
3804,58,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,1,,,4,01aug2008,12033900,180000,,1745,,,2,0,0,0,10,2,1,1.4957744,4,2,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,1,1,,,1,2,0,0,2,11,0,0,15,0,1,0,0,1,4082
3805,58,-6,-6,-6,-6,,,,,,,,,,1,1,,,,,,,1,,,,,,,,4,01aug2008,10494300,580228,,1746,3,,3,0,0,0,10,2,2,5.5289822,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,,,,,,,,1,1,,,1,1,0,0,1,11,0,0,15,0,1,0,0,1,4082
3806,58,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,1,,,4,01jul2008,22449800,0,,1747,,,3,0,0,0,10,2,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,,,,,,,,1,,1,,1,1,0,1,2,11,0,0,15,0,1,0,0,1,4082
3807,58,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,1,,,4,01aug2008,14947800,60255,,1748,,,1,0,0,0,10,2,1,.40310279,4,1,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,1,0,0,1,11,0,0,15,0,4,0,0,1,4082
3810,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jul2012,2496300,0,,1749,,,2,0,0,0,10,2,0,0,4,2,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,,,,,1,1,,1,,1,,,1,0,1,2,11,0,0,15,0,1,0,1,1,4082
3811,79,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01aug2006,10747259,0,,1750,,,2,0,0,0,10,2,0,0,4,2,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,,,,,1,1,,1,,1,,,0,0,2,2,11,0,0,15,0,1,0,0,1,4082
3814,85,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jul2010,17249000,0,,1751,,,0,0,0,2,10,2,0,0,4,0,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,11,0,0,15,0,1,0,0,1,4082
3815,85,-6,-6,-6,-6,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,01jun2013,9315413,0,,1752,,,1,0,0,0,10,2,0,0,4,1,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,1,33,0,0,4,0,1,11,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,,1,,,0,0,1,1,11,0,0,15,0,1,0,1,1,4082
